"","logFC","logCPM","PValue","FDR"
"gene:MD09G1028700",-2.62419877471699,6.28312758239607,0,0
"gene:MD12G1066100",2.61970278649495,5.48887119800718,0,0
"gene:MD14G1087500",2.61414582699532,7.2190885385004,0,0
"gene:MD02G1223100",2.61393670115647,5.31327008662553,0,0
"gene:MD04G1225100",2.60528354053661,5.65472887161113,0,0
"gene:MD06G1010900",2.60225112101913,5.30326448526014,0,0
"gene:MD10G1051700",2.60075102101594,5.16995605240761,0,0
"gene:MD05G1334200",-2.59974507906954,5.4038031045466,0,0
"gene:MD05G1122800",2.59495904644002,5.02749096686572,0,0
"gene:MD12G1054100",2.59383491742693,5.61152050609555,0,0
"gene:MD00G1156200",2.59037619650433,6.42147989414726,0,0
"gene:MD13G1172500",2.58827726297833,5.84136495908987,0,0
"gene:MD00G1108000",2.5856601132753,5.44528033102778,0,0
"gene:MD15G1332900",2.55922491659422,6.44999916608759,0,0
"gene:MD10G1187000",2.55782575548911,5.7681933801844,0,0
"gene:MD17G1117800",2.55745629986426,10.7006974344918,0,0
"gene:MD14G1004000",2.55405369057772,7.7441678845726,0,0
"gene:MD10G1002500",-2.55315942672887,6.42139248740864,0,0
"gene:MD12G1079400",2.55278991697959,5.28350492197904,0,0
"gene:MD01G1186200",-2.54515220761344,5.70472676281865,0,0
"gene:MD10G1080100",2.53371958790841,7.40737737068463,0,0
"gene:MD12G1185000",2.53273629509489,5.94883871706888,0,0
"gene:MD00G1080800",2.52219359688214,9.45862722936431,0,0
"gene:MD05G1256100",2.5186743262769,5.21577525965061,0,0
"gene:MD09G1226600",2.51317728592907,5.75957121355795,0,0
"gene:MD01G1236500",-2.50626706792237,7.11990758438235,0,0
"gene:MD04G1033500",-2.50418028760763,9.84155894845125,0,0
"gene:MD03G1066000",-2.50380448871575,7.94018913405602,0,0
"gene:MD10G1337900",2.5016735701127,7.88200440539662,0,0
"gene:MD06G1146700",2.50157494539264,5.22399544140615,0,0
"gene:MD15G1319800",2.5009295483297,6.55932316034728,0,0
"gene:MD00G1161300",-2.49648852833468,5.80902476295659,0,0
"gene:MD11G1054000",-2.49281936584073,5.87254150849671,0,0
"gene:MD06G1173300",2.48612412861891,6.91410565161333,0,0
"gene:MD07G1215900",-2.47869033531109,5.33937984529623,0,0
"gene:MD09G1292700",2.47777241949007,7.57796321236533,0,0
"gene:MD13G1060200",-2.47560151413865,7.45100243627088,0,0
"gene:MD03G1168700",2.47518158112393,6.67370768877567,0,0
"gene:MD02G1009300",2.47403270171093,7.21642867265073,0,0
"gene:MD03G1191000",2.45683875818611,5.44486787374623,0,0
"gene:MD04G1093300",2.4565846364105,5.80894559176355,0,0
"gene:MD01G1226600",2.45077262164025,7.11907077571354,0,0
"gene:MD10G1072800",2.44793138977353,5.6795552934068,0,0
"gene:MD09G1120400",2.44778647265671,5.4900759052113,0,0
"gene:MD15G1137600",2.44700355414237,5.26534720361161,0,0
"gene:MD06G1132300",2.4458248852323,8.82764412384613,0,0
"gene:MD07G1233100",-2.4436775767423,7.98520071348774,0,0
"gene:MD11G1285100",2.44333182389903,6.12880567182405,0,0
"gene:MD06G1121600",2.44042843506248,6.50301830222539,0,0
"gene:MD16G1028500",-2.43545410426741,5.81799768266383,0,0
"gene:MD01G1036200",2.42881164744056,6.70806871432778,0,0
"gene:MD13G1209700",2.42603932165243,6.72979396772282,0,0
"gene:MD03G1073300",-2.42491208575085,5.77815684504457,0,0
"gene:MD17G1212800",2.42149863274779,6.01776791229655,0,0
"gene:MD09G1122500",2.41790518274264,6.51193163289897,0,0
"gene:MD03G1223900",2.41699542322724,5.79635491803619,0,0
"gene:MD09G1146300",2.4132467154044,7.34524125451888,0,0
"gene:MD16G1145600",2.4131743092853,5.28165388149693,0,0
"gene:MD01G1090900",2.40285678196949,6.42589137922474,0,0
"gene:MD09G1263900",-2.38873355848301,7.24137632068824,0,0
"gene:MD06G1105200",-2.38378345435639,11.5628294173759,0,0
"gene:MD16G1014000",-2.38329285799771,8.78757773080688,0,0
"gene:MD10G1054100",2.37603931281444,7.33422934310093,0,0
"gene:MD15G1331800",2.37472999491675,6.15509093546189,0,0
"gene:MD08G1043100",2.37397421173584,5.9814363636476,0,0
"gene:MD02G1148300",2.37205323672438,8.23847148934609,0,0
"gene:MD16G1264500",2.36218499499304,5.41307770203368,0,0
"gene:MD06G1118500",-2.35608930244524,6.22744505475019,0,0
"gene:MD16G1066700",-2.35466431066651,6.59381871927517,0,0
"gene:MD07G1149400",2.3530334767344,8.72822253437991,0,0
"gene:MD08G1143200",2.34368035866104,8.15824952405806,0,0
"gene:MD15G1364600",-2.34056848476621,6.33829320547053,0,0
"gene:MD09G1140500",2.32908187809442,5.4908787980145,0,0
"gene:MD03G1100900",-2.32862817192664,5.95503849908341,0,0
"gene:MD07G1222900",2.31642841223611,6.07154566138223,0,0
"gene:MD04G1096400",2.31347979898091,5.28674183148515,0,0
"gene:MD05G1347800",-2.30658246237395,5.28864062628352,0,0
"gene:MD02G1192600",-2.29611961127192,6.13583828867537,0,0
"gene:MD08G1197800",2.29464390471144,6.11014553725398,0,0
"gene:MD07G1172700",-2.29081569597596,9.01788425368796,0,0
"gene:MD15G1222000",-2.28927740836046,9.55163628648723,0,0
"gene:MD06G1216300",-2.28844326059109,7.4935259785382,0,0
"gene:MD10G1340100",2.2801553462047,7.209998161832,0,0
"gene:MD15G1014300",-2.27774648316394,5.96430439686315,0,0
"gene:MD06G1196800",2.27629265049382,6.2485935992908,0,0
"gene:MD16G1015200",-2.27618071831591,7.41109859912153,0,0
"gene:MD15G1436600",2.2706329113274,7.94705529480583,0,0
"gene:MD12G1011500",-2.26778994354259,5.6576586373996,0,0
"gene:MD13G1093300",-2.26696763350296,6.36608807843281,0,0
"gene:MD10G1046000",2.26304352388198,6.41135830558368,0,0
"gene:MD14G1238200",2.26276791805863,5.91698493074254,0,0
"gene:MD15G1249200",2.25978145035514,5.75524277100526,0,0
"gene:MD11G1114400",-2.25636799561922,5.51596908688919,0,0
"gene:MD09G1039100",-2.25552087575756,6.91590908312316,0,0
"gene:MD10G1277000",2.23089041412033,5.75257160781919,0,0
"gene:MD09G1062600",2.23078838896314,7.05939730063821,0,0
"gene:MD09G1285400",2.2217308527305,6.05456622283787,0,0
"gene:MD14G1070300",2.20294893324679,8.19456595689503,0,0
"gene:MD07G1038000",-2.20010712263592,6.74832395070947,0,0
"gene:MD11G1193100",2.18929950487255,5.53352311787185,0,0
"gene:MD16G1221800",2.18901230416887,5.74654283071349,0,0
"gene:MD11G1002700",2.18442894260497,7.45139589294695,0,0
"gene:MD06G1008600",-2.18063499941735,8.19515185782354,0,0
"gene:MD04G1130500",2.17636479949662,6.74045570551832,0,0
"gene:MD08G1012800",-2.17551952274806,6.07243760504134,0,0
"gene:MD14G1203700",2.17477908658995,6.56181104117651,0,0
"gene:MD15G1225800",2.17063021035715,6.94134688774631,0,0
"gene:MD13G1022300",-2.16916552336208,5.51754263715586,0,0
"gene:MD05G1358600",-2.16851877960953,8.47169126869066,0,0
"gene:MD07G1303600",-2.16555360563487,5.51675556470888,0,0
"gene:MD06G1095300",2.16121247739215,6.96721301818121,0,0
"gene:MD04G1196800",2.14916830303424,6.00744368580124,0,0
"gene:MD08G1231900",2.14900175067298,6.30415561410017,0,0
"gene:MD00G1115400",2.14688377319519,5.55629803443776,0,0
"gene:MD02G1001400",2.1451079213545,5.79603312091679,0,0
"gene:MD08G1163100",2.14253830512222,5.62983769287554,0,0
"gene:MD17G1040100",-2.1414094522293,6.03279592144774,0,0
"gene:MD12G1241700",2.13496557417908,5.66648986548394,0,0
"gene:MD06G1224000",2.13313350528855,7.97145955851794,0,0
"gene:MD09G1151800",2.13247819880953,5.51512085864587,0,0
"gene:MD02G1045800",-2.12878409303743,6.8334396389086,0,0
"gene:MD15G1417600",2.11991183176485,6.81852686459084,0,0
"gene:MD06G1043200",2.11596099162525,6.28348419901067,0,0
"gene:MD07G1043900",2.11583194484409,5.52062754357645,0,0
"gene:MD12G1241800",2.1153044629536,6.07154812041784,0,0
"gene:MD11G1076600",2.11035825548658,5.54321807212094,0,0
"gene:MD06G1231000",2.10881757613487,5.64143719568843,0,0
"gene:MD17G1263600",2.10617219292904,7.58362378787808,0,0
"gene:MD01G1038800",2.10540899929976,5.94416836080432,0,0
"gene:MD15G1223800",2.10355831037697,5.89201683257836,0,0
"gene:MD05G1298800",-2.10255093033628,7.56835964967526,0,0
"gene:MD00G1067200",-2.10039590658293,7.00068339458958,0,0
"gene:MD00G1009000",2.09763553072936,6.97582977361095,0,0
"gene:MD13G1042600",2.09257836862114,5.74989641795164,0,0
"gene:MD15G1428100",2.09003680204333,6.92349795779264,0,0
"gene:MD14G1001800",-2.08840127079353,5.7476182395682,0,0
"gene:MD10G1304000",-2.08109165620555,8.882399613944,0,0
"gene:MD11G1016100",2.08031054182344,5.60487530396652,0,0
"gene:MD17G1222400",2.07868067369117,9.2641992264571,0,0
"gene:MD04G1172200",-2.07813319695591,6.40382396852299,0,0
"gene:MD06G1105900",-2.07521202241554,9.33347039050478,0,0
"gene:MD12G1044800",-2.07291871598645,6.3579775852202,0,0
"gene:MD06G1165400",2.07004591664433,6.89319547041066,0,0
"gene:MD15G1126100",2.06913618785527,6.02415525991984,0,0
"gene:MD04G1081800",2.06683688577332,6.25238379878017,0,0
"gene:MD10G1107500",-2.06403174337028,7.8463241324289,0,0
"gene:MD05G1215200",2.05895541853883,6.70358809180425,0,0
"gene:MD16G1006400",2.05526639512576,6.1145770911928,0,0
"gene:MD15G1234100",-2.05491497278754,6.30060137670158,0,0
"gene:MD03G1048900",-2.05316108393185,8.51100430048456,0,0
"gene:MD07G1272600",2.04704054586517,5.95350512574374,0,0
"gene:MD16G1200000",2.04015157728093,7.51119687399789,0,0
"gene:MD07G1036600",2.02245188025923,5.76919100847654,0,0
"gene:MD11G1027400",-2.01740160476394,6.24679269622515,0,0
"gene:MD07G1175100",-2.0147283984527,7.10242456822076,0,0
"gene:MD15G1123800",-2.0141537096434,6.63646513306928,0,0
"gene:MD05G1112600",2.01377187227757,5.6543768151711,0,0
"gene:MD10G1077100",-2.00763352087449,7.10857660888075,0,0
"gene:MD05G1249500",2.00504122159046,6.40329571249947,0,0
"gene:MD03G1295100",2.00276407846689,5.87707126385408,0,0
"gene:MD04G1191900",2.00222558673326,5.61226296665194,0,0
"gene:MD05G1033400",1.99722191715729,6.09467547336372,0,0
"gene:MD13G1213600",1.98768769782559,5.9253155144639,0,0
"gene:MD07G1048200",1.98569898142036,6.34330366039214,0,0
"gene:MD05G1177500",1.98559922211371,5.610051459268,0,0
"gene:MD01G1195200",-1.98200107767762,10.4333128655781,0,0
"gene:MD16G1150200",-1.98137247992924,5.98777896525725,0,0
"gene:MD12G1241500",-1.97825813551722,6.24631748175681,0,0
"gene:MD12G1143900",-1.97307147575285,6.99192739858528,0,0
"gene:MD04G1039200",1.97227074024942,7.44262597251493,0,0
"gene:MD09G1140700",1.9704593979344,6.79908212588835,0,0
"gene:MD10G1114500",1.96989247319536,6.27676263019718,0,0
"gene:MD06G1207100",1.96946062137016,5.8131239306349,0,0
"gene:MD16G1212600",1.96662097038002,5.77084305782034,0,0
"gene:MD03G1124000",1.95884824961708,5.72183179400416,0,0
"gene:MD01G1139800",-1.95559092125567,7.59907706347053,0,0
"gene:MD06G1229500",-1.95450380105067,5.87376509313552,0,0
"gene:MD17G1154400",-1.95212218769793,6.96057924879056,0,0
"gene:MD13G1140000",-1.94730642587313,8.25395109383263,0,0
"gene:MD06G1227600",-1.94634127968351,6.86979737857474,0,0
"gene:MD05G1153400",1.93804958123648,5.97458037773272,0,0
"gene:MD05G1042600",1.93776985904217,8.55465213102241,0,0
"gene:MD03G1085000",1.93528283040709,7.98881010610481,0,0
"gene:MD02G1130800",1.93105910717374,6.6832191707274,0,0
"gene:MD03G1215100",1.93080993688406,6.86997015745148,0,0
"gene:MD17G1160500",1.93070187848472,8.75352130555996,0,0
"gene:MD06G1070600",-1.92425059704125,7.42814064059872,0,0
"gene:MD09G1263800",1.92265477372154,5.82111520922883,0,0
"gene:MD10G1289700",-1.92216618883115,7.59460626440021,0,0
"gene:MD05G1000700",-1.92207147880753,6.02257174931131,0,0
"gene:MD06G1175400",-1.92101591495274,5.76892647609671,0,0
"gene:MD12G1099800",1.92021177846598,7.88995252115845,0,0
"gene:MD14G1148700",1.9164046227469,8.03529612134976,0,0
"gene:MD09G1256300",-1.91578729717828,12.955581632432,0,0
"gene:MD09G1082100",1.91479663702833,6.93046285510387,0,0
"gene:MD12G1036100",1.90491615789162,6.28256245920709,0,0
"gene:MD05G1164000",-1.90317073313406,7.20162929761019,0,0
"gene:MD05G1262600",1.90264196279375,8.92066588398963,0,0
"gene:MD10G1080000",1.90226530080725,7.32179595669793,0,0
"gene:MD05G1112800",-1.90080830211963,7.66005326854455,0,0
"gene:MD04G1079800",-1.89601449971105,6.74075319193481,0,0
"gene:MD13G1108600",1.88569060154512,5.97027597979189,0,0
"gene:MD10G1051800",1.88528187867772,6.87289522209977,0,0
"gene:MD01G1163400",1.88175562797532,6.15104672460683,0,0
"gene:MD11G1307200",-1.87975048936844,6.62427358530158,0,0
"gene:MD14G1172100",-1.8779387513817,6.903456561657,0,0
"gene:MD04G1068900",1.8737281127538,6.35897836272212,0,0
"gene:MD04G1159900",-1.87157749894879,11.4100731707053,0,0
"gene:MD14G1125900",1.86748770462741,6.90587931568654,0,0
"gene:MD15G1188400",-1.86258362724067,5.89965534262714,0,0
"gene:MD07G1130900",-1.85737837579261,5.71264476496225,0,0
"gene:MD13G1176800",-1.85173272271492,6.26986253212124,0,0
"gene:MD06G1237300",1.8494932704155,6.05375810121298,0,0
"gene:MD13G1095200",1.84589915713868,8.91698608307644,0,0
"gene:MD16G1029300",-1.84378363856986,6.63899546621086,0,0
"gene:MD15G1445800",-1.84214958437558,7.38500882802105,0,0
"gene:MD11G1036800",1.83968685734625,7.01774100942717,0,0
"gene:MD14G1238700",-1.83563155784999,6.74646945538162,0,0
"gene:MD13G1030700",-1.83468607061412,7.19635306192492,0,0
"gene:MD14G1069900",1.83450108606145,6.0742297845685,0,0
"gene:MD01G1166700",-1.8335380064297,9.14380956434146,0,0
"gene:MD17G1280800",1.83290651796197,6.68986945670399,0,0
"gene:MD08G1028100",-1.83112623484792,6.54908595442181,0,0
"gene:MD08G1025900",-1.82945906218209,7.74215239993015,0,0
"gene:MD08G1092000",1.82632822006724,6.44008392261759,0,0
"gene:MD15G1411800",-1.82324108695726,9.49885513875275,0,0
"gene:MD09G1234500",1.82150981761011,9.04078331146984,0,0
"gene:MD14G1137400",-1.82103959986346,6.24916020687411,0,0
"gene:MD02G1048100",-1.82016396878358,7.31100318498904,0,0
"gene:MD01G1070300",1.81743455128798,6.05971438210519,0,0
"gene:MD17G1226700",1.81585531371672,6.69718278758852,0,0
"gene:MD15G1170300",-1.81245098419409,5.70125830115746,0,0
"gene:MD06G1227800",-1.80866921996842,8.63528195485313,0,0
"gene:MD13G1025500",-1.8020338387038,6.18644932257512,0,0
"gene:MD02G1044800",-1.79572159585763,6.48433104413911,0,0
"gene:MD06G1039500",1.79561586186307,6.36226937447979,0,0
"gene:MD10G1226500",1.7918740900859,6.1057116823116,0,0
"gene:MD14G1133500",-1.79016400063536,5.92479266790251,0,0
"gene:MD03G1290000",-1.78935656622238,5.92152603734956,0,0
"gene:MD13G1106700",1.78774628224182,7.44190792239941,0,0
"gene:MD06G1141800",-1.78763696431774,9.02536436364957,0,0
"gene:MD13G1185100",-1.78741014813805,10.2408596033173,0,0
"gene:MD01G1137300",-1.78726972275371,6.87977520400605,0,0
"gene:MD12G1253100",1.78484302526905,6.75788638206734,0,0
"gene:MD05G1345500",-1.78381319095455,6.72447984517384,0,0
"gene:MD01G1021000",1.78288818715254,6.53038708339923,0,0
"gene:MD15G1011800",-1.78183714982453,7.53608145732254,0,0
"gene:MD06G1124100",-1.7802213269843,8.13695674554965,0,0
"gene:MD05G1158500",-1.77905355773848,6.08071039664106,0,0
"gene:MD02G1177600",-1.77696799837378,6.44536035254515,0,0
"gene:MD15G1039300",-1.77419971195227,6.12218178417965,0,0
"gene:MD03G1187100",-1.77222895603596,7.7481140545703,0,0
"gene:MD14G1127300",-1.76996272736587,10.2766799823823,0,0
"gene:MD01G1147700",-1.76901887877284,7.61257948561588,0,0
"gene:MD13G1168800",-1.76692959898966,5.83513851213,0,0
"gene:MD01G1206800",-1.76631282523766,7.20846575919678,0,0
"gene:MD01G1139500",-1.76599267439226,7.25923361253501,0,0
"gene:MD07G1084200",1.75988603507178,7.57581974355836,0,0
"gene:MD05G1208700",1.75676418498728,8.3646733105816,0,0
"gene:MD11G1010900",-1.75626903146568,8.01020140159721,0,0
"gene:MD13G1064900",-1.75557828624607,7.4601153369496,0,0
"gene:MD08G1015500",1.75248736053986,5.77743158670719,0,0
"gene:MD07G1161100",-1.75202221179369,6.5810617766833,0,0
"gene:MD13G1161400",1.74843350944208,12.1084563518062,0,0
"gene:MD09G1034400",-1.74775394889127,8.25376124994983,0,0
"gene:MD00G1001400",1.74292690874836,6.59276875089732,0,0
"gene:MD16G1097800",1.73982272143368,6.21333470936166,0,0
"gene:MD15G1073300",-1.7387937607573,9.13276063262776,0,0
"gene:MD17G1002400",-1.7350266221111,6.86577859763616,0,0
"gene:MD09G1201400",-1.73463491218011,6.13890198788376,0,0
"gene:MD04G1002700",1.73090686996117,6.11380218533641,0,0
"gene:MD16G1005600",1.72599809025376,6.23095626576719,0,0
"gene:MD01G1213100",-1.72473583262602,11.2952753419693,0,0
"gene:MD11G1287900",-1.72457184040803,6.35863032017472,0,0
"gene:MD10G1070300",1.72435068358649,6.23383301133014,0,0
"gene:MD06G1037600",1.72370209162277,6.09810375309587,0,0
"gene:MD12G1164800",-1.71724357993534,6.22791532593993,0,0
"gene:MD15G1288600",-1.71719560358913,7.67855059009865,0,0
"gene:MD10G1221000",1.71333372818555,7.85668914914832,0,0
"gene:MD15G1073200",-1.70988300687511,8.82969521851379,0,0
"gene:MD17G1279900",-1.7084794148943,8.17131041905439,0,0
"gene:MD02G1016700",-1.70374257388912,5.92419835884584,0,0
"gene:MD04G1018500",-1.70333912712305,9.02583974577029,0,0
"gene:MD15G1253700",1.70169834453968,7.08406038280745,0,0
"gene:MD09G1262400",-1.69669120094056,7.82777978678319,0,0
"gene:MD04G1146400",1.69598246032319,7.6816850226559,0,0
"gene:MD07G1215400",-1.6901847129104,9.57359045973985,0,0
"gene:MD15G1109100",1.68877343755763,8.39929795303553,0,0
"gene:MD15G1064400",-1.68742429902367,7.06534860976836,0,0
"gene:MD16G1054100",1.68619789420081,7.53947849538333,0,0
"gene:MD08G1208700",-1.68533602384514,6.88023099105414,0,0
"gene:MD08G1187400",-1.68411805737473,5.88508918679433,0,0
"gene:MD07G1043000",-1.67964438706408,8.61835269627087,0,0
"gene:MD07G1136700",1.67486746133614,6.61904137771706,0,0
"gene:MD12G1205400",1.67350446508518,6.09784172778129,0,0
"gene:MD00G1105000",-1.67268811637807,5.97551038737837,0,0
"gene:MD13G1016500",1.67197523618996,6.52707146092313,0,0
"gene:MD06G1001500",1.67032238624606,5.99478981668388,0,0
"gene:MD05G1089900",1.66723944231184,8.83004590253724,0,0
"gene:MD12G1209700",1.66043570400689,5.90441156488716,0,0
"gene:MD03G1045900",1.66004289351856,7.00222734782788,0,0
"gene:MD08G1076900",-1.65605379761445,6.19974793445683,0,0
"gene:MD03G1244700",-1.65521022844175,6.3847462626455,0,0
"gene:MD17G1009200",-1.65411915126698,6.52911928785381,0,0
"gene:MD15G1373400",-1.64740715436879,7.11651023348147,0,0
"gene:MD02G1067900",-1.64365387198936,8.07432846395822,0,0
"gene:MD08G1011200",1.63761750757103,7.3782442567583,0,0
"gene:MD07G1258400",-1.63499594897485,7.92494823424485,0,0
"gene:MD10G1142100",-1.63492083911618,9.17443511269343,0,0
"gene:MD12G1132400",-1.63002674412838,7.59636462356766,0,0
"gene:MD16G1171700",1.62470323242462,6.06860559223606,0,0
"gene:MD14G1022900",1.62291936557472,6.750880703516,0,0
"gene:MD10G1043200",1.621318892501,6.77543423076276,0,0
"gene:MD03G1027100",1.61063835851852,6.16593590599946,0,0
"gene:MD12G1212000",-1.60668260406848,8.69997978883342,0,0
"gene:MD11G1310000",-1.60648108022984,6.71163567431615,0,0
"gene:MD13G1104600",-1.59992992915335,8.22150380253636,0,0
"gene:MD12G1199100",-1.59917772652059,7.37515410119789,0,0
"gene:MD17G1152400",-1.59232230953358,9.62587662334787,0,0
"gene:MD05G1003800",1.59206016635027,7.1146817185796,0,0
"gene:MD01G1001600",-1.59012430437924,9.50345163306012,0,0
"gene:MD16G1169000",-1.58672356588211,8.18064990668818,0,0
"gene:MD04G1220300",1.58616955945002,6.55359786202291,0,0
"gene:MD01G1228200",1.58389844715654,6.03464706265277,0,0
"gene:MD14G1085300",1.5833123400803,6.39133145382426,0,0
"gene:MD04G1096600",1.58323027064434,8.88440401861497,0,0
"gene:MD15G1206800",-1.58147433964055,8.10443644051187,0,0
"gene:MD13G1067900",-1.57883405910711,6.22839301483907,0,0
"gene:MD08G1003100",-1.57832760760874,6.87777842637936,0,0
"gene:MD10G1333000",-1.5770785595356,8.02147364038399,0,0
"gene:MD16G1163000",-1.5750922091716,6.6964226539774,0,0
"gene:MD17G1248500",-1.57362298991148,6.71043077354365,0,0
"gene:MD15G1079100",1.57195720701757,7.55662250740324,0,0
"gene:MD12G1159600",1.56834422139995,8.53056976570165,0,0
"gene:MD15G1351500",-1.56729258540452,6.99332962568818,0,0
"gene:MD02G1035500",-1.56681560201247,6.53748446856,0,0
"gene:MD14G1032600",-1.56535579144369,6.96591079705463,0,0
"gene:MD03G1250400",-1.56454478596133,6.46098877982738,0,0
"gene:MD10G1073500",-1.56268150494957,7.44083750203389,0,0
"gene:MD08G1088400",-1.5609944171031,8.77961569889752,0,0
"gene:MD09G1141500",1.55762519920842,6.60281984688486,0,0
